@relation trainfeatures

@attribute instance_id string
@attribute repetition numeric
@attribute A numeric
@attribute B numeric
@attribute C numeric
@attribute D numeric
@attribute E numeric
@attribute F numeric
@attribute G numeric
@attribute H numeric
@attribute I numeric
@attribute J numeric
@attribute K numeric
@attribute L numeric
@attribute M numeric
@attribute N numeric
@attribute O numeric
@attribute P numeric
@attribute Q numeric
@attribute R numeric
@attribute S numeric
@attribute T numeric
@attribute U numeric
@attribute V numeric
@attribute W numeric
@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute AA numeric
@attribute AB numeric
@attribute AC numeric
@attribute AD numeric
@attribute AE numeric
@attribute AF numeric
@attribute AG numeric
@attribute AH numeric
@attribute AI numeric
@attribute AJ numeric
@attribute AK numeric
@attribute AL numeric
@attribute AM numeric

@data
NgYuqwtGMQWCXVYYIPWz,1,-8.922185,3.090768,-1.669646,-5.095155,1.318231,3.299612,-1.269057,3.159293,-2.94701,0.979144,2.777981,1.364714,1.062939,-0.611954,0.55096,0.803782,1.011311,-1.150472,0.348742,-1.761387,0.41005,-0.722959,0.199024,1.719639,0.560148,-0.6694,-1.028566,-0.180909,1.409904,0.213264,0.466653,0.59411,-0.273672,-0.995629,-0.420784,0.375029,1.439743,0.158558,1.789749
sFFLEJLosTfGFoZjqMbg,1,0.741379,1.676119,1.834853,0.209053,0.141083,-1.238442,-0.074211,-1.730493,1.561598,0.420488,0.303349,-0.450906,-1.988281,-2.712013,0.194775,-0.94591,0.125489,-0.643045,-0.727892,1.117971,-0.829552,0.176558,-0.540166,-0.190499,-0.318958,0.920787,0.288596,-0.513312,-0.144484,0.520805,-0.381143,0.397418,-0.291936,-0.634735,-0.18358,0.021754,1.41332,-0.577699,-0.924341
EZbSOtTFatOrKfxOtFwH,1,2.717752,0.179228,2.842002,1.971994,0.836614,1.11908,1.923982,-1.102908,-0.865388,-2.671023,-0.898228,1.423733,-0.84175,1.054247,1.211765,-0.319952,0.721301,-0.004925,0.339637,-0.34488,0.060297,-0.366807,-0.135005,-0.157617,0.057137,0.057016,0.012685,0.21164,0.215685,-0.606647,-0.407401,-0.008352,0.12009,-0.325404,-0.210397,0.217305,0.133471,-0.481828,0.342628
mTxAXAuCqKdJkWXIpZDq,1,-0.834312,-0.47851,3.775228,-1.07474,1.288349,0.70674,2.348216,-1.214375,1.062761,-1.211615,2.838031,0.276538,-1.631433,0.061047,-0.774547,0.462326,-0.126779,-0.365081,0.983594,0.638334,0.018483,0.037937,-0.096834,-0.521038,0.360656,-0.477573,0.132703,0.257531,-0.671102,0.348787,0.270278,-0.040434,-0.049415,-0.538198,0.062579,-0.735114,-0.175738,0.120688,0.167641
GtErOsPpjxCRvqfjClNj,1,3.223125,1.791941,0.260028,0.46097,-0.164772,1.03214,-0.966508,-0.42913,-0.558741,0.179949,0.87317,0.235583,0.077699,-0.521732,0.518292,0.14796,-0.198657,-0.113313,0.50835,-0.306072,-0.315783,0.404287,-0.128628,-0.356157,-0.057654,-0.731705,0.346827,-0.553488,-0.632754,-0.022384,-0.3106,-0.079292,0.194232,0.25593,-0.001509,0.278215,-0.18341,0.2388,0.348981
fCsPYyzsDFchpIPkbZwT,1,-3.302529,-4.885658,0.557671,-1.552137,-1.63178,1.649268,-1.912885,0.211309,-0.061507,1.246333,-1.957035,1.891708,1.665081,0.974985,0.349405,-1.483676,0.04879,1.040071,-2.328105,-0.156553,0.992026,-1.027333,-1.058717,0.046727,0.513663,-0.629806,0.049248,-0.522465,-0.46686,-0.550528,1.07851,1.267892,1.957207,-0.437201,0.116693,-0.410431,-1.859763,-0.561031,0.610043
UBvXpxkxLONYcrPPnxjP,1,0.432987,-2.831845,5.238408,2.530085,-0.156659,1.255541,4.305306,1.855102,0.591578,1.262997,-0.786832,-2.440894,-3.878304,-2.184912,0.525004,-0.099067,-1.062907,-1.055671,-1.61739,0.639333,0.623861,0.663074,-0.033548,-1.126695,0.824553,0.255228,-0.256944,-0.633621,-0.180575,0.37953,0.071259,-0.519491,-0.480392,-1.332641,-0.758823,-1.014236,1.422213,-0.55368,1.505264
gzkiVJMQAqpYWTqaYIDn,1,3.254827,1.69603,0.357073,0.4896,-0.159001,1.019415,-0.930374,-0.288218,-0.404932,0.397992,1.146057,0.048186,0.208974,-0.717635,0.09222,0.380653,-0.289464,-0.112821,0.47179,-0.393379,-0.426108,0.328915,-0.216135,-0.476529,-0.087044,-0.66252,0.274703,-0.612254,-0.819362,-0.202422,-0.282345,-0.06451,0.37617,0.284625,0.000733,0.21786,-0.044922,0.014944,0.283638
FTHKyDbeBKRIJdejZdgj,1,4.65235,4.511247,0.524549,0.235064,2.605818,-0.636323,0.431809,-1.604515,-4.450975,0.581475,-0.151255,-2.41483,0.336453,-0.541061,-1.052368,2.170049,-1.940966,1.249069,-1.646614,0.840733,-0.91896,0.751342,0.190938,0.152593,0.104146,-0.25887,-0.257806,-0.853146,0.59924,-0.342248,0.129709,1.41949,-0.587592,-0.811399,-0.990852,0.237998,1.133216,-0.40344,-0.659225
YQHQttZAfDViqWjkbHsp,1,6.052675,2.939052,0.880757,0.524021,2.940748,0.480638,-1.176864,-0.484576,-5.602951,1.494677,-0.487746,-3.636882,1.505189,0.133983,-2.609766,0.855229,-0.946857,1.669136,0.687593,0.085051,0.406437,-0.295342,0.019964,0.341459,1.241907,-0.71987,-0.401228,-0.744456,-0.920753,0.41119,-0.19954,0.822461,0.686494,0.102535,0.18765,-0.007197,-0.185422,-0.276294,-0.49454
qElkghCssmjaCbXAdGMY,1,4.228811,-1.473068,5.779775,3.185805,3.285997,1.363559,4.762068,0.655009,-4.261888,-2.016171,-1.533649,-2.758059,0.229396,-0.224199,-2.416875,1.929718,-0.499838,0.363285,-0.520441,-1.255166,-0.305735,0.363885,-0.759531,2.647036,-0.235796,0.599839,0.415234,0.44033,-0.04792,-0.904609,-0.019122,1.127217,0.175071,-0.244452,-1.26151,0.284564,-0.56973,0.589357,-0.211741
SlnNulFgfjWaukwwasjL,1,-7.454847,2.341037,-0.357215,-4.044402,0.00385,2.188682,-1.222422,2.345837,-2.800483,0.770781,2.562324,1.379418,0.280909,-0.015438,0.213146,0.246054,0.623816,-0.780697,-0.098858,-1.333637,0.406781,-0.744677,-0.710785,0.873554,0.206197,0.165667,-0.855208,0.083659,0.285798,-0.307793,0.305545,0.019453,-0.00544,-0.165649,-0.025573,0.003574,0.825995,0.076818,0.680825
hyThQTbYcpvSkNZNnFgN,1,-5.828657,0.832751,3.125511,-2.50642,-1.162062,0.365729,1.105099,0.087415,1.145441,0.892629,0.326093,-1.095818,-0.907372,1.033352,-0.809913,-0.522532,-0.494412,0.4701,0.19611,0.552238,0.302587,0.114371,0.238157,-0.144305,-0.057444,-0.418462,0.186421,0.141275,-0.358696,0.24555,0.185403,-0.054131,-0.088857,-0.248408,0.189134,-0.586991,0.198623,-0.023342,-0.357747
THUyYXeQsaWIWvRKzCmL,1,1.948357,4.494889,2.889041,-0.828616,2.207994,-1.836526,0.083446,-3.423105,-0.222044,0.269275,0.247661,-0.270516,-0.345204,-1.00276,-1.174727,-0.038924,0.400356,-0.078444,-0.887615,0.868758,-0.081995,-0.54784,0.80397,-0.588751,1.061564,-0.692373,0.318408,-1.164045,1.207922,0.010309,-0.382113,-0.95064,-0.453203,0.02822,0.932018,-0.013939,0.063125,-0.582486,0.681134
ACUzIUpjIJlEQUmIgeht,1,-7.62756,2.622993,-0.542911,-4.159616,0.223484,2.449357,-1.285183,2.525543,-2.910044,0.944526,2.587391,1.543364,0.368643,-0.395286,0.315187,0.227441,0.734302,-0.936817,-0.285527,-1.474698,0.551235,-0.840494,-0.842885,0.943478,0.278724,0.322931,-0.833757,-0.088743,0.495632,-0.254586,0.209353,0.104892,-0.02206,-0.271643,-0.080983,0.040694,0.819748,0.046045,0.790351
NUhtnUQgttJHYDfegvcr,1,-8.55373,2.066079,-4.343627,3.193233,0.686078,-3.682532,1.642325,-1.013401,-1.952623,-2.959919,-0.792721,1.620413,2.359844,-0.276979,-0.141072,-0.555479,-0.548442,0.421864,-1.674465,0.515814,0.398621,0.530923,-0.217669,0.747893,-0.246486,0.956801,0.074533,0.420271,0.513715,1.720452,0.593502,-0.147063,0.045684,-0.956846,-0.321369,-0.426426,0.686828,-0.128681,0.28633
yLZBoPEenEuRInPOrsKZ,1,-0.772819,-5.165206,-0.083702,-0.131606,1.294818,-1.800927,-1.226176,-1.687969,1.192175,0.914245,-0.228995,-1.634857,-0.647222,0.025293,1.58193,2.251465,0.853195,-0.435861,1.867473,-1.344896,-2.04932,-1.021309,-0.981941,-0.650831,2.334945,0.608665,-1.110226,0.197129,1.10009,1.060357,0.182084,-0.662396,-0.203588,0.324267,-0.431476,0.056769,0.241583,0.32491,-0.501827
IaVOFSdxTBUcKBNDxspN,1,-1.932962,0.300968,0.904708,0.224191,-3.498618,-0.444683,-0.791501,0.208205,-0.599176,-1.893669,-1.408226,0.47964,0.208354,-0.167499,0.095476,0.352708,-0.287918,0.243688,0.084446,-0.134742,-0.214281,0.311131,0.649572,-0.121833,-0.266518,0.092089,-0.241626,-0.068726,0.123004,0.122061,0.121394,-0.126549,-0.124254,0.196283,0.169332,-0.083741,-0.166065,0.259864,0.069809
BOUayEFmHrFehNDsWQDh,1,4.796502,3.102521,0.237244,0.713534,1.969505,1.486231,-0.918037,-0.949652,-3.059462,0.952256,-0.589531,-0.211112,-0.234654,2.875813,1.697146,-1.04636,-0.495094,-0.237373,0.087346,-0.030524,0.198283,0.705594,0.730832,-0.253398,1.215699,-1.430191,-0.165479,-0.292724,-0.313689,0.370574,-0.983133,-0.546062,-0.333525,-0.498065,-0.130827,-0.109406,-0.038876,-0.330733,0.346535
UxDIbiSyiqbLQnMXJlPK,1,3.515656,-0.251163,0.579739,0.142711,0.631553,0.801296,-1.236115,-0.060362,-0.491329,0.967869,-0.002,0.841947,0.53412,-0.780306,1.076103,-0.127143,0.484789,-1.178175,1.124353,-0.976122,0.112491,0.19918,-1.270896,0.117523,-0.655277,1.842465,0.95207,0.491389,-0.54362,0.595904,0.592229,-0.492354,0.127227,0.004025,0.828149,0.49724,-0.748278,-1.050553,0.470772
gbmNvUrVDZGTIaTyVayH,1,1.395476,3.167071,-6.114429,7.664992,-2.444994,4.194509,0.3752,2.150422,1.263602,1.417609,2.749983,-0.782088,-1.449776,2.043764,-1.583259,2.64996,1.534895,1.845007,-2.683055,-0.318919,-1.239761,-0.11124,2.51844,-1.803215,1.536638,1.71567,1.363001,0.915021,-0.538966,-0.332798,-0.255396,0.118316,-0.419509,-0.237954,0.082911,0.232622,0.692605,-0.012533,0.256137
yysWWlEyplwLIpBhPHIK,1,4.045175,2.955755,0.274286,0.984257,1.751238,1.907252,-0.662233,-1.48282,-1.259251,0.766018,-1.155633,2.533741,-1.118496,3.425421,3.966674,-2.938012,1.953221,0.590629,0.264255,0.18877,-0.04609,-0.940027,1.42922,-0.936683,0.368142,-1.204672,-0.522648,-1.25121,-0.150439,-0.275168,2.769028,1.961429,2.957866,-0.159321,1.676986,0.884076,0.375542,-0.265749,0.270811
KvfZlTarqKUlDKuCcHtt,1,4.858116,0.92058,-0.340915,-0.150972,0.675956,-0.590087,-3.07069,-1.039517,-0.016174,0.579238,-0.745811,-1.759668,-0.626677,-1.268789,-0.625791,-0.054922,0.270805,-1.178745,2.424277,1.238181,0.116979,-0.110824,0.805019,-0.970449,-0.145495,1.614885,-1.158062,0.848644,-0.442591,-0.845119,0.056806,-0.289318,-0.287914,0.74661,0.314896,-0.107814,0.208867,0.38145,0.662315
jSBYuCIqRAtUDuQDcYXy,1,-1.221498,0.208781,2.882434,-1.494344,1.321499,0.467732,1.398578,-1.577026,1.058155,-1.224556,2.951014,0.557766,-1.653657,0.220685,-0.841658,0.175528,0.131925,-0.355961,1.010018,0.925151,-0.234271,-0.003106,0.206595,-0.493142,0.251581,-0.366834,0.139097,0.558482,-0.609097,0.267428,0.462593,0.105207,0.06016,-0.42224,0.128456,-0.608035,-0.226598,0.139953,-0.229932
TmhLbyEKKUPCqnOFZFsb,1,2.31417,2.312038,2.552475,0.914349,1.397073,-0.68547,0.223632,-1.593079,0.195479,1.629857,-0.654029,-1.497085,-1.9395,-1.72267,-0.104672,-0.15935,-0.074213,-1.539262,-2.134302,0.800624,-0.425857,0.569594,-0.276807,0.029016,0.072525,-0.304495,0.361667,-0.883279,-0.2281,-0.849491,0.117503,-0.568811,-0.02501,-0.421831,-0.794364,-0.60832,0.469005,0.493567,1.654069
weHnXGOVTuVaZdmMshVT,1,1.824845,4.15767,2.771747,-1.135242,1.851371,-2.202472,-0.052317,-3.179092,0.168298,0.159936,0.651046,-0.395614,-0.091297,-1.793408,-1.42341,-0.000296,0.670861,0.321832,-0.431757,0.994979,0.029393,-0.776444,0.609235,-0.187577,0.739607,-0.501149,0.234602,-0.88899,1.274789,0.36276,-0.414591,-0.270519,-0.487861,0.516509,0.871318,0.422488,0.015843,0.303817,-0.30648
xvJznBcnuusezagTGWSf,1,4.774028,2.964462,-0.273396,0.267277,1.856393,1.230962,-0.673452,-0.345452,-1.8538,0.650621,-0.046721,0.426785,-0.354711,3.625827,3.225911,-1.81463,-0.305156,-0.146361,-0.311429,0.187871,-0.32637,1.418973,0.882932,0.905103,1.279927,-1.190189,-0.562623,-0.021046,-0.090529,1.031703,-1.975764,0.111654,-0.485412,-0.237008,-0.344033,-0.196062,-0.055075,0.135484,-0.706646
kPIKiOtqupaUEmdiPziw,1,-1.968768,0.506182,0.789213,0.054244,-3.436055,-0.438557,-0.986788,0.155496,-0.641462,-1.886216,-1.369724,0.508389,0.147888,-0.187069,0.091179,0.329478,-0.259325,0.204051,0.073956,-0.110946,-0.282899,0.337753,0.658848,-0.084055,-0.318303,0.066499,-0.21216,-0.109113,0.128161,0.096787,0.137645,-0.099859,-0.129249,0.161594,0.133121,-0.073814,-0.188158,0.297524,0.076884
WDUcqXkDmUiBLEcHCzYS,1,-1.406138,0.562436,0.82444,0.660748,-3.81328,-0.13337,-0.790526,0.295065,-0.732514,-1.936419,-1.742197,0.709141,0.342997,-0.388876,0.24723,0.424852,-0.213985,0.149099,-0.092459,-0.429354,0.101112,0.064844,0.24658,0.049728,-0.1857,0.013977,-0.180377,-0.1411,0.144671,-0.487342,-0.372705,0.38887,-0.103363,-0.040005,-0.307697,0.36754,0.119414,0.024722,-0.316288
uoiKRPNmZjpqsFkgPIpD,1,-0.018204,-7.158371,0.450927,-1.392478,1.146806,0.804747,-1.093336,-0.832194,1.148811,0.630192,0.719702,1.320464,2.832177,-0.150223,-1.15217,-0.391347,-0.252991,0.475459,-1.25982,1.259455,-0.837802,-0.479537,0.485452,-0.373658,-0.252961,0.001227,-0.396965,-0.498116,-0.201852,-0.053509,-0.489321,-0.323307,0.039148,0.107473,-0.200726,-0.221287,0.501097,-0.158543,0.037379
xexIBVCbfAoiLvShyfhp,1,-2.964431,4.242532,1.337063,0.259601,0.710571,-2.509075,2.095001,-2.066367,2.404182,2.207177,2.026757,-0.642094,2.127929,-0.737847,-0.052388,1.043205,1.288152,-1.081318,-0.16724,-0.061871,-0.359516,0.249618,1.604332,1.295572,-0.066591,-1.217431,0.614067,-0.3433,0.798873,0.18646,-0.266858,-0.196273,-0.093906,0.427659,0.548259,0.348186,-0.97574,-0.111059,-0.117784
KpxKBwOoDyzAtqtyRTjP,1,-8.19887,-8.267876,-5.202846,4.843344,0.782669,-3.193893,0.527809,3.155134,-4.519497,-1.236138,0.532721,-0.240737,-2.841948,-0.533752,-1.269492,-2.716765,-0.37881,-0.612236,-0.73532,2.304653,-0.421005,0.435801,0.364115,-0.066982,0.278274,-1.043032,0.84073,-0.085002,0.413668,-0.082429,-0.118588,-0.311454,0.146982,0.643833,0.566777,0.025181,-0.520869,-0.088158,-0.198781
ZjPesJySDiUoHicxSdGX,1,-0.188489,-8.804259,-0.819211,-0.635833,2.114362,0.246929,-2.104419,-1.644845,1.152231,0.153689,0.090726,0.772939,0.74378,-0.011623,-0.367876,1.067124,0.027199,0.941358,-0.964473,-1.33033,0.098869,-0.048795,0.576123,0.532279,0.287077,0.111643,-0.158415,0.284136,1.017931,-0.077086,-0.132216,0.093892,0.223846,0.155471,0.367295,-0.905585,-0.327742,-0.771608,0.258777
WQuIqGYfMCHyvJqLAkJS,1,2.499089,-0.125005,2.559883,1.476683,0.141386,0.474656,1.509901,-0.927282,-0.491755,-2.969644,-0.087523,0.517816,-0.30783,-0.693352,-0.428192,0.913239,0.164846,0.269977,0.820576,-0.173146,-0.03248,-0.502193,-0.567089,-0.208651,-0.043111,0.205916,0.027614,0.093089,-0.043336,-0.441608,-0.405102,0.253749,-0.030636,0.099729,-0.236757,0.293393,0.030461,-0.090288,-0.044692
IKJUhXwrNaLihUGKXHXW,1,4.575684,-0.087255,0.858697,-1.002468,2.456127,-0.626207,0.172342,1.49864,0.93818,-0.200288,1.383931,-0.330894,1.226049,0.935554,-0.720716,2.068168,-1.992341,-1.991514,-1.397179,-0.619313,-3.541083,4.21182,0.599632,3.630749,-0.261686,1.826347,-0.999538,-1.095357,-0.980682,0.69239,-0.848189,1.675537,1.559426,0.449965,0.303678,-0.522136,0.512515,-0.453889,-0.754545
nADsYjDrQNFzlCtpWpti,1,-1.85488,0.509811,0.716875,0.160409,-3.582404,-0.339804,-1.086094,0.275129,-0.699467,-1.955832,-1.483698,0.560912,0.135004,-0.270638,0.176418,0.419998,-0.209345,0.199661,0.01571,-0.209745,-0.331444,0.317891,0.682372,-0.091375,-0.21981,0.173098,-0.179599,-0.075704,0.191769,0.153579,0.11979,-0.019638,-0.096808,0.066068,0.040147,-0.065897,-0.331957,0.315911,0.058963
tLyZoqJAGaKmYLxQesLI,1,1.313746,3.248158,-6.256369,7.912977,-2.139484,4.313898,0.383409,2.09139,1.191744,1.804839,2.352286,-0.169448,-1.4915,2.621077,-0.959858,1.980476,2.051381,1.864775,-3.064178,-0.352103,-1.33837,-0.381779,2.541768,-1.704255,1.322847,1.87933,1.071552,0.657142,-0.594451,-0.575104,0.864289,0.978768,0.487088,-0.163299,0.669788,0.571272,0.699992,-0.024227,0.051554
eTheJtKQNpQurnWWALmI,1,6.68192,-2.237002,-6.678935,-4.997492,-2.814753,0.382899,1.882389,-1.832411,-0.164211,-0.274377,0.391192,-0.320105,0.490847,-0.56513,0.343143,0.282991,-0.132545,-0.076153,0.702783,0.970598,-0.180755,-0.239726,0.200886,-0.04653,-0.53583,-0.549592,0.183555,0.418831,-0.146037,0.205385,-0.534157,-0.36601,0.712436,-0.524846,1.042047,1.621383,0.476024,0.795329,0.30563
SfxJwMYHImvYBiZYvzJe,1,0.327112,2.132206,0.089372,-0.257917,-1.446325,2.835402,-1.209865,0.315895,0.89601,0.896668,0.30046,0.909349,0.356101,-1.384967,0.268225,0.101535,0.256635,-0.144114,-0.679946,-0.99548,1.057694,0.349257,-0.45687,-0.274815,-0.759355,0.579688,1.340977,-1.539286,-0.417345,1.65552,-0.444816,0.329823,0.288596,-1.055589,-0.507417,0.878849,-1.521684,-0.206363,-1.086696
UuqgNHEpXGPGondZyrEJ,1,-9.705856,5.42825,-9.944638,3.37028,11.045719,3.967152,3.341633,-3.637346,4.68195,-4.598552,-5.546187,-0.284265,0.127539,0.154526,-1.297557,-0.341716,-1.342133,1.27103,-0.602755,1.133904,1.890229,-0.09797,-2.412439,-0.16477,-1.10208,0.489498,-1.876803,-0.560606,-1.325033,1.502372,-1.071387,-2.582141,-0.22554,1.556829,-0.635383,-0.056983,0.442379,-0.03783,0.557729
XGITqbBXqlKwqLsLnYRu,1,1.681936,-0.149573,-0.160984,0.954111,-1.901878,2.245636,-2.318255,0.982588,1.671808,1.28347,-0.198516,-0.565261,-2.45235,-2.138589,-1.084634,-1.670906,-0.042925,-0.780347,-0.748523,0.026008,0.296251,-0.118878,-0.307574,1.005246,-0.263539,-0.450344,-0.721321,-0.09687,-0.482046,1.180716,0.739636,-0.656542,0.42238,-0.516596,-0.953027,0.529343,1.288216,-0.357471,0.236035
ewpOfZZhPWdkSuyqRDrf,1,1.679048,1.56558,2.153223,0.224128,-0.855252,0.798641,-0.334707,-0.272046,1.839221,1.251272,0.123998,-0.29546,-1.296444,-2.554984,-0.396063,-0.608824,0.540247,-0.505356,-1.155336,0.439937,-0.113154,0.073948,0.099477,0.677707,-0.566235,0.088457,-0.127798,-0.554142,0.679806,0.106945,0.025653,-0.336419,0.3254,0.635755,-0.605887,0.138139,-0.065514,0.720868,0.711799
KoSuCUGBYHUiIYeWdPrI,1,0.425636,-7.362069,0.472831,-1.419183,1.619638,0.796921,-0.845321,-1.099476,1.250706,0.166694,0.939166,1.25171,2.645939,-0.114579,-1.281788,-0.292832,-0.308772,0.46832,-0.945642,1.458331,-0.874409,-0.395339,0.572851,-0.345128,-0.293121,-0.153576,-0.265904,-0.380928,-0.182632,-0.027689,-0.260476,-0.403951,0.045157,0.132008,-0.254719,-0.135093,0.443326,0.095568,0.330936
GOiPszMmJkFxGnZrsUVk,1,1.442563,1.114337,2.193043,0.347318,-0.860762,0.956054,-0.10719,-0.0641,1.817887,1.303246,0.163811,-0.292267,-1.428839,-2.361819,-0.23223,-0.635289,0.481866,-0.476504,-0.968853,0.526258,0.095743,0.042524,0.236811,0.290666,-0.338455,0.37434,-0.305486,-0.534366,0.72208,0.310838,-0.033697,-0.36236,0.359872,0.554611,-0.683866,0.114718,0.034929,0.549837,0.659518
VqEATIrVnJxiEZyRJCpz,1,-0.858324,-0.440425,3.739164,-1.141294,1.279009,0.622315,2.278155,-1.266342,1.150499,-1.21551,2.855328,0.359164,-1.631291,0.002942,-0.657786,0.311758,0.121732,-0.19889,1.076689,0.631464,0.025192,-0.087946,-0.091241,-0.384687,0.144626,-0.446534,0.135208,0.34655,-0.603249,0.390911,0.334465,0.091239,-0.001364,-0.437653,0.033947,-0.602679,-0.197408,0.392673,-0.039455
RVjDUBfHTfBCeUyCcGAW,1,-1.78486,0.798144,0.469237,0.341747,-3.648898,-0.241268,-1.187591,0.266554,-0.689216,-1.865725,-1.674109,0.683907,0.319373,-0.44633,0.151945,0.355631,-0.166811,0.034697,-0.132717,-0.291457,-0.142578,0.224421,0.567093,0.101661,-0.227873,0.186327,-0.152706,-0.029276,0.271557,-0.177069,-0.075039,0.245595,-0.108559,-0.097262,-0.25599,0.161391,-0.244386,0.075335,-0.07458
ywynkpyLeMzHCGkBTLYb,1,1.507639,2.389817,1.953982,0.313852,1.539434,-0.513153,0.88611,-0.987026,-2.043,1.00794,0.706987,-0.963768,-0.823888,-1.040528,0.909592,0.600343,-0.79661,-0.14367,-1.457271,0.448276,-0.126454,0.605304,-0.515084,-1.0024,0.602848,0.643339,-0.116973,-1.009518,-0.407734,0.329906,0.096203,-0.335443,-0.052514,-0.072738,-0.345629,0.028173,0.788355,-0.712957,0.752036
dIpcoBWOKzrpxCSMVmGR,1,-7.515206,-11.187247,-1.995766,5.316429,0.457032,-2.820999,3.202718,3.85096,-3.792924,-0.569974,-0.029417,-1.122076,-3.236744,-0.440162,-0.468954,-2.463692,-0.906582,0.003315,-0.48864,1.936029,0.589648,0.411782,-0.199942,-0.804427,0.335389,-0.911596,1.134481,-0.787438,-0.123173,0.335218,-0.363842,-0.573149,0.120113,0.628016,0.915434,-0.143747,0.253053,-0.050901,0.143985
fTMZqzHYBIDVCKpKZtPG,1,-1.411156,0.330847,1.125035,0.536138,-3.664148,-0.216629,-0.592029,0.255659,-0.54466,-2.002305,-1.596705,0.574096,0.15127,-0.339081,0.164842,0.400936,-0.301523,0.212006,0.067313,-0.285742,-0.013872,0.158128,0.355623,-0.055176,-0.177566,0.060007,-0.211515,-0.160307,0.200529,-0.038593,-0.101394,0.101482,-0.112862,0.027785,-0.019348,0.006126,-0.147861,0.162273,-0.008738
tIlJzRlmSwBJCBLYigUa,1,-1.43083,0.093743,1.228111,0.515649,-3.582451,-0.187186,-0.506381,0.340243,-0.512239,-1.989256,-1.562901,0.478915,0.137419,-0.28568,0.161984,0.438097,-0.272252,0.296344,0.034907,-0.305895,-0.184726,0.252042,0.485779,-0.00849,-0.275837,-0.020595,-0.201314,-0.190449,0.167777,0.093224,0.003053,-0.014238,-0.093195,0.123647,0.116803,-0.094016,-0.22925,0.280616,0.102296
ypzezgpbViNcGRCLlnwx,1,-5.704499,-4.2312,-4.405673,2.471818,-0.636916,-2.1019,-1.174066,2.742038,-1.560067,1.40473,-0.025095,-2.085352,-1.033389,0.6053,-0.228687,-1.515507,-0.158323,-0.693464,2.57421,1.07317,-1.047796,0.41207,0.650156,-0.552239,-2.304354,-0.082441,-0.531003,-2.65243,0.139057,-0.310161,-0.644693,0.093199,-0.224307,0.094035,-0.760137,1.251068,-0.051753,-0.485809,0.518532
znfxmEHhwRSScLtVxIVN,1,2.077048,1.005476,0.613959,2.358181,-1.395527,0.339066,0.281996,-0.930465,1.47694,-1.761257,-0.651629,0.374582,-0.138945,-1.194707,-0.366769,0.348571,0.45603,-0.556805,0.490185,0.20842,-0.012359,-0.111818,0.620854,0.525668,0.210653,-0.393743,-0.317133,0.379741,0.40843,-0.412618,-0.323504,0.586379,0.16501,-0.105925,-0.382653,0.218065,0.29374,-0.153753,-0.336499
NqXMuXBCymdzvWVksliN,1,-1.7582,0.643053,0.705412,0.227502,-3.599273,-0.279192,-1.111249,0.198711,-0.343909,-1.716906,-1.682761,0.463459,0.165681,-0.530711,0.059279,0.254175,-0.150018,-0.003174,-0.08173,-0.098995,-0.172784,0.270666,0.826985,0.104202,-0.028599,-0.001288,-0.232922,0.175332,0.267796,0.070076,0.162836,0.16448,-0.136902,-0.103355,0.004711,-0.146077,-0.418501,0.127591,0.014447
hdzbRBVluZQLWTVgNVMB,1,2.532263,1.599134,0.878042,0.730442,-0.110973,0.085121,-1.455709,-1.007663,1.755492,1.023943,-0.09069,-0.975556,-2.388391,-2.683884,-0.600586,-1.251848,0.41433,-1.204366,-0.498235,1.090893,-0.193817,0.246979,-0.636784,0.665707,-0.800789,0.534586,-0.115716,0.082531,-0.449105,0.349684,0.562798,0.054743,0.29345,-0.814403,-1.449489,0.034541,1.298659,0.237222,0.615057
uIuMwYwfPFZQohbXwBql,1,5.309608,1.589143,0.267304,-1.796107,1.016261,-2.240135,-2.434024,1.590712,3.207136,-1.972862,0.226057,-1.448925,-0.219615,-0.785436,-0.240031,-1.115204,0.219909,-1.068826,-0.217455,0.13908,-0.271781,-0.355998,0.367203,-0.398855,0.147194,0.329615,-0.588287,0.68841,-0.491942,-0.358665,0.114222,-0.321299,-0.108793,-0.044082,0.281159,-0.297639,0.05847,-0.398761,0.238529
UBhZiYyxFxEDBptnRqBB,1,4.08771,2.999308,0.296478,0.854818,1.493637,1.645669,-0.889687,-1.088887,-1.721335,0.747866,-0.52783,1.219915,-0.587848,2.734496,2.535196,-1.792706,0.561869,0.023706,0.191769,-0.019944,0.011908,0.319451,0.725085,-0.551487,0.859201,-1.196955,-0.193205,-0.763793,-0.341053,0.121121,0.209953,0.197226,1.182418,-0.114233,0.613513,0.274547,0.128226,-0.370208,0.557881
gDyglFjqAUchaivKZEMf,1,-5.28619,-5.403172,-2.834796,2.089892,-1.139301,-2.05346,-0.573012,2.822645,-1.444103,1.560463,-0.230695,-2.311592,-1.298063,0.783404,0.216238,-1.305271,-0.468344,-0.281855,2.716497,0.883589,-0.648403,0.394947,0.452831,-1.169905,-2.075521,0.013049,-0.421873,-2.669814,-0.37244,-0.225757,-0.762208,0.068102,-0.258889,0.134452,-0.224568,0.948041,0.224118,-0.56863,0.175475
