@relation trainruns

@attribute instance_id string
@attribute repetition numeric
@attribute algorithm string
@attribute runtime numeric
@attribute runstatus {ok,timeout,memout,not_applicable,crash,other}

@data
UGkHYQJpoTREKuVhuEII,1,spear-hw,1200,timeout
UGkHYQJpoTREKuVhuEII,1,eagleup,1200,timeout
UGkHYQJpoTREKuVhuEII,1,sparrow,1200,timeout
UGkHYQJpoTREKuVhuEII,1,marchrw,1189.3,ok
UGkHYQJpoTREKuVhuEII,1,mphaseSATm,1200,timeout
UGkHYQJpoTREKuVhuEII,1,satime11,1200,timeout
UGkHYQJpoTREKuVhuEII,1,tnm,1200,timeout
UGkHYQJpoTREKuVhuEII,1,mxc09,1200,timeout
UGkHYQJpoTREKuVhuEII,1,gnoveltyp2,1200,timeout
UGkHYQJpoTREKuVhuEII,1,sattime,1200,timeout
UGkHYQJpoTREKuVhuEII,1,sattimep,1200,timeout
UGkHYQJpoTREKuVhuEII,1,clasp2,1200,timeout
UGkHYQJpoTREKuVhuEII,1,clasp1,1200,timeout
UGkHYQJpoTREKuVhuEII,1,picosat,1200,timeout
UGkHYQJpoTREKuVhuEII,1,mphaseSAT,1200,timeout
UGkHYQJpoTREKuVhuEII,1,sapperlot,1200,timeout
UGkHYQJpoTREKuVhuEII,1,sol,1200,timeout
rLsxVYZoBhmbCDDJAJhQ,1,ebglucose,65.31,ok
rLsxVYZoBhmbCDDJAJhQ,1,ebminisat,61.68,ok
rLsxVYZoBhmbCDDJAJhQ,1,glucose2,189.43,ok
rLsxVYZoBhmbCDDJAJhQ,1,glueminisat,53.38,ok
rLsxVYZoBhmbCDDJAJhQ,1,lingeling,42.12,ok
rLsxVYZoBhmbCDDJAJhQ,1,lrglshr,57.51,ok
rLsxVYZoBhmbCDDJAJhQ,1,minisatpsm,17.12,ok
rLsxVYZoBhmbCDDJAJhQ,1,mphaseSAT64,31.56,ok
rLsxVYZoBhmbCDDJAJhQ,1,precosat,66.66,ok
rLsxVYZoBhmbCDDJAJhQ,1,qutersat,75.08,ok
rLsxVYZoBhmbCDDJAJhQ,1,rcl,25.93,ok
rLsxVYZoBhmbCDDJAJhQ,1,restartsat,135.15,ok
rLsxVYZoBhmbCDDJAJhQ,1,cryptominisat2011,79.98,ok
rLsxVYZoBhmbCDDJAJhQ,1,spear-sw,1200,timeout
rLsxVYZoBhmbCDDJAJhQ,1,spear-hw,1200,timeout
rLsxVYZoBhmbCDDJAJhQ,1,eagleup,1200,timeout
rLsxVYZoBhmbCDDJAJhQ,1,sparrow,1200,timeout
rLsxVYZoBhmbCDDJAJhQ,1,marchrw,1200,timeout
rLsxVYZoBhmbCDDJAJhQ,1,mphaseSATm,148.44,ok
rLsxVYZoBhmbCDDJAJhQ,1,satime11,1200,timeout
rLsxVYZoBhmbCDDJAJhQ,1,tnm,1200,timeout
rLsxVYZoBhmbCDDJAJhQ,1,mxc09,57.27,ok
rLsxVYZoBhmbCDDJAJhQ,1,gnoveltyp2,1200,timeout
rLsxVYZoBhmbCDDJAJhQ,1,sattime,1200,timeout
rLsxVYZoBhmbCDDJAJhQ,1,sattimep,1200,timeout
rLsxVYZoBhmbCDDJAJhQ,1,clasp2,174.83,ok
rLsxVYZoBhmbCDDJAJhQ,1,clasp1,89.34,ok
rLsxVYZoBhmbCDDJAJhQ,1,picosat,186.05,ok
rLsxVYZoBhmbCDDJAJhQ,1,mphaseSAT,140.89,ok
rLsxVYZoBhmbCDDJAJhQ,1,sapperlot,23.6,ok
rLsxVYZoBhmbCDDJAJhQ,1,sol,885.19,ok
zGeajZjqgSHuVlqgXtlY,1,ebglucose,1091.1,ok
zGeajZjqgSHuVlqgXtlY,1,ebminisat,20.2,ok
zGeajZjqgSHuVlqgXtlY,1,glucose2,220,ok
zGeajZjqgSHuVlqgXtlY,1,glueminisat,1200,timeout
zGeajZjqgSHuVlqgXtlY,1,lingeling,1200,timeout
zGeajZjqgSHuVlqgXtlY,1,lrglshr,142.3,ok
zGeajZjqgSHuVlqgXtlY,1,minisatpsm,1200,timeout
zGeajZjqgSHuVlqgXtlY,1,mphaseSAT64,0.66,ok
zGeajZjqgSHuVlqgXtlY,1,precosat,0.19,ok
zGeajZjqgSHuVlqgXtlY,1,qutersat,329.55,ok
zGeajZjqgSHuVlqgXtlY,1,rcl,945.7,ok
zGeajZjqgSHuVlqgXtlY,1,restartsat,507.26,ok
zGeajZjqgSHuVlqgXtlY,1,cryptominisat2011,126.11,ok
zGeajZjqgSHuVlqgXtlY,1,spear-sw,1200,timeout
zGeajZjqgSHuVlqgXtlY,1,spear-hw,90.06,ok
zGeajZjqgSHuVlqgXtlY,1,eagleup,0,ok
zGeajZjqgSHuVlqgXtlY,1,sparrow,0,ok
zGeajZjqgSHuVlqgXtlY,1,marchrw,0.07,ok
zGeajZjqgSHuVlqgXtlY,1,mphaseSATm,0.78,ok
zGeajZjqgSHuVlqgXtlY,1,satime11,0,ok
zGeajZjqgSHuVlqgXtlY,1,tnm,0,ok
zGeajZjqgSHuVlqgXtlY,1,mxc09,10.02,ok
zGeajZjqgSHuVlqgXtlY,1,gnoveltyp2,0,ok
zGeajZjqgSHuVlqgXtlY,1,sattime,0,ok
zGeajZjqgSHuVlqgXtlY,1,sattimep,0,ok
zGeajZjqgSHuVlqgXtlY,1,clasp2,37.45,ok
zGeajZjqgSHuVlqgXtlY,1,clasp1,6.78,ok
zGeajZjqgSHuVlqgXtlY,1,picosat,28.08,ok
zGeajZjqgSHuVlqgXtlY,1,mphaseSAT,0.79,ok
zGeajZjqgSHuVlqgXtlY,1,sapperlot,136.73,ok
zGeajZjqgSHuVlqgXtlY,1,sol,16.21,ok
ZbkWIGzDrCuERYyWoIoF,1,ebglucose,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,ebminisat,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,glucose2,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,glueminisat,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,lingeling,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,lrglshr,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,minisatpsm,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,mphaseSAT64,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,precosat,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,qutersat,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,rcl,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,restartsat,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,cryptominisat2011,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,spear-sw,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,spear-hw,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,eagleup,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,sparrow,14.55,ok
ZbkWIGzDrCuERYyWoIoF,1,marchrw,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,mphaseSATm,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,satime11,2.16,ok
ZbkWIGzDrCuERYyWoIoF,1,tnm,0.75,ok
ZbkWIGzDrCuERYyWoIoF,1,mxc09,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,gnoveltyp2,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,sattime,1.25,ok
ZbkWIGzDrCuERYyWoIoF,1,sattimep,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,clasp2,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,clasp1,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,picosat,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,mphaseSAT,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,sapperlot,1200,timeout
ZbkWIGzDrCuERYyWoIoF,1,sol,1200,timeout
MVaWMXfDvqaqdIpfCKcK,1,ebglucose,166.56,ok
MVaWMXfDvqaqdIpfCKcK,1,ebminisat,159.75,ok
MVaWMXfDvqaqdIpfCKcK,1,glucose2,95.9,ok
MVaWMXfDvqaqdIpfCKcK,1,glueminisat,35.56,ok
MVaWMXfDvqaqdIpfCKcK,1,lingeling,610.63,ok
MVaWMXfDvqaqdIpfCKcK,1,lrglshr,401.99,ok
MVaWMXfDvqaqdIpfCKcK,1,minisatpsm,244.82,ok
MVaWMXfDvqaqdIpfCKcK,1,mphaseSAT64,562.32,ok
MVaWMXfDvqaqdIpfCKcK,1,precosat,119.84,ok
MVaWMXfDvqaqdIpfCKcK,1,qutersat,34.65,ok
MVaWMXfDvqaqdIpfCKcK,1,rcl,686.62,ok
MVaWMXfDvqaqdIpfCKcK,1,restartsat,63.67,ok
MVaWMXfDvqaqdIpfCKcK,1,cryptominisat2011,37.25,ok
MVaWMXfDvqaqdIpfCKcK,1,spear-sw,1200,timeout
MVaWMXfDvqaqdIpfCKcK,1,spear-hw,1200,timeout
MVaWMXfDvqaqdIpfCKcK,1,eagleup,1200,timeout
MVaWMXfDvqaqdIpfCKcK,1,sparrow,1200,timeout
MVaWMXfDvqaqdIpfCKcK,1,marchrw,1200,timeout
MVaWMXfDvqaqdIpfCKcK,1,mphaseSATm,187.25,ok
MVaWMXfDvqaqdIpfCKcK,1,satime11,1200,timeout
MVaWMXfDvqaqdIpfCKcK,1,tnm,1200,timeout
MVaWMXfDvqaqdIpfCKcK,1,mxc09,611.99,ok
MVaWMXfDvqaqdIpfCKcK,1,gnoveltyp2,1200,timeout
MVaWMXfDvqaqdIpfCKcK,1,sattime,1200,timeout
MVaWMXfDvqaqdIpfCKcK,1,sattimep,1200,timeout
MVaWMXfDvqaqdIpfCKcK,1,clasp2,38.96,ok
MVaWMXfDvqaqdIpfCKcK,1,clasp1,36.56,ok
MVaWMXfDvqaqdIpfCKcK,1,picosat,623.32,ok
MVaWMXfDvqaqdIpfCKcK,1,mphaseSAT,186.61,ok
MVaWMXfDvqaqdIpfCKcK,1,sapperlot,1139.6,ok
MVaWMXfDvqaqdIpfCKcK,1,sol,280.4,ok
cnllUdSXAYpYSZyMYdlp,1,ebglucose,123.51,ok
cnllUdSXAYpYSZyMYdlp,1,ebminisat,59.42,ok
cnllUdSXAYpYSZyMYdlp,1,glucose2,113.15,ok
cnllUdSXAYpYSZyMYdlp,1,glueminisat,49.42,ok
cnllUdSXAYpYSZyMYdlp,1,lingeling,239.13,ok
cnllUdSXAYpYSZyMYdlp,1,lrglshr,61.65,ok
cnllUdSXAYpYSZyMYdlp,1,minisatpsm,127.2,ok
cnllUdSXAYpYSZyMYdlp,1,mphaseSAT64,730.41,ok
cnllUdSXAYpYSZyMYdlp,1,precosat,1200,timeout
cnllUdSXAYpYSZyMYdlp,1,qutersat,402.78,ok
cnllUdSXAYpYSZyMYdlp,1,rcl,114.53,ok
cnllUdSXAYpYSZyMYdlp,1,restartsat,49.3,ok
cnllUdSXAYpYSZyMYdlp,1,cryptominisat2011,350.39,ok
cnllUdSXAYpYSZyMYdlp,1,spear-sw,262.74,ok
cnllUdSXAYpYSZyMYdlp,1,spear-hw,209.04,ok
cnllUdSXAYpYSZyMYdlp,1,eagleup,1200,timeout
cnllUdSXAYpYSZyMYdlp,1,sparrow,1200,timeout
cnllUdSXAYpYSZyMYdlp,1,marchrw,1200,timeout
cnllUdSXAYpYSZyMYdlp,1,mphaseSATm,454.46,ok
cnllUdSXAYpYSZyMYdlp,1,satime11,1200,timeout
cnllUdSXAYpYSZyMYdlp,1,tnm,1200,timeout
cnllUdSXAYpYSZyMYdlp,1,mxc09,1190.5,ok
cnllUdSXAYpYSZyMYdlp,1,gnoveltyp2,1200,timeout
cnllUdSXAYpYSZyMYdlp,1,sattime,1200,timeout
cnllUdSXAYpYSZyMYdlp,1,sattimep,1200,timeout
cnllUdSXAYpYSZyMYdlp,1,clasp2,332.45,ok
cnllUdSXAYpYSZyMYdlp,1,clasp1,481.93,ok
cnllUdSXAYpYSZyMYdlp,1,picosat,1200,timeout
cnllUdSXAYpYSZyMYdlp,1,mphaseSAT,499.2,ok
cnllUdSXAYpYSZyMYdlp,1,sapperlot,1200,timeout
cnllUdSXAYpYSZyMYdlp,1,sol,347.18,ok
JuQyZFAuumRyplFPTkSa,1,ebglucose,10.18,ok
JuQyZFAuumRyplFPTkSa,1,ebminisat,9.62,ok
JuQyZFAuumRyplFPTkSa,1,glucose2,9.87,ok
JuQyZFAuumRyplFPTkSa,1,glueminisat,4.5,ok
JuQyZFAuumRyplFPTkSa,1,lingeling,11.13,ok
JuQyZFAuumRyplFPTkSa,1,lrglshr,15.22,ok
JuQyZFAuumRyplFPTkSa,1,minisatpsm,10.34,ok
JuQyZFAuumRyplFPTkSa,1,mphaseSAT64,24.2,ok
JuQyZFAuumRyplFPTkSa,1,precosat,8.38,ok
JuQyZFAuumRyplFPTkSa,1,qutersat,10.53,ok
JuQyZFAuumRyplFPTkSa,1,rcl,13.81,ok
JuQyZFAuumRyplFPTkSa,1,restartsat,8.29,ok
JuQyZFAuumRyplFPTkSa,1,cryptominisat2011,12.87,ok
JuQyZFAuumRyplFPTkSa,1,spear-sw,64.85,ok
JuQyZFAuumRyplFPTkSa,1,spear-hw,187.97,ok
JuQyZFAuumRyplFPTkSa,1,eagleup,1200,timeout
JuQyZFAuumRyplFPTkSa,1,sparrow,1200,timeout
JuQyZFAuumRyplFPTkSa,1,marchrw,1200,timeout
JuQyZFAuumRyplFPTkSa,1,mphaseSATm,7.21,ok
JuQyZFAuumRyplFPTkSa,1,satime11,1200,timeout
JuQyZFAuumRyplFPTkSa,1,tnm,1200,timeout
JuQyZFAuumRyplFPTkSa,1,mxc09,6.7,ok
JuQyZFAuumRyplFPTkSa,1,gnoveltyp2,1200,timeout
JuQyZFAuumRyplFPTkSa,1,sattime,1200,timeout
JuQyZFAuumRyplFPTkSa,1,sattimep,1200,timeout
JuQyZFAuumRyplFPTkSa,1,clasp2,38.81,ok
JuQyZFAuumRyplFPTkSa,1,clasp1,55.11,ok
JuQyZFAuumRyplFPTkSa,1,picosat,44.96,ok
JuQyZFAuumRyplFPTkSa,1,mphaseSAT,7.34,ok
JuQyZFAuumRyplFPTkSa,1,sapperlot,18.73,ok
JuQyZFAuumRyplFPTkSa,1,sol,160.22,ok
mbWsEFtXiUvageAWXRQB,1,ebglucose,1201,timeout
mbWsEFtXiUvageAWXRQB,1,ebminisat,1201,timeout
mbWsEFtXiUvageAWXRQB,1,glucose2,864.48,ok
mbWsEFtXiUvageAWXRQB,1,glueminisat,890.56,ok
mbWsEFtXiUvageAWXRQB,1,lingeling,783.32,ok
mbWsEFtXiUvageAWXRQB,1,lrglshr,1201,timeout
mbWsEFtXiUvageAWXRQB,1,minisatpsm,1201,timeout
mbWsEFtXiUvageAWXRQB,1,mphaseSAT64,1201,timeout
mbWsEFtXiUvageAWXRQB,1,precosat,1201,timeout
mbWsEFtXiUvageAWXRQB,1,qutersat,400.48,ok
mbWsEFtXiUvageAWXRQB,1,rcl,1200,timeout
mbWsEFtXiUvageAWXRQB,1,restartsat,1201,timeout
mbWsEFtXiUvageAWXRQB,1,cryptominisat2011,580.88,ok
mbWsEFtXiUvageAWXRQB,1,spear-sw,1200,timeout
mbWsEFtXiUvageAWXRQB,1,spear-hw,1200,timeout
mbWsEFtXiUvageAWXRQB,1,eagleup,1200,timeout
mbWsEFtXiUvageAWXRQB,1,sparrow,1200,timeout
mbWsEFtXiUvageAWXRQB,1,marchrw,1200,timeout
mbWsEFtXiUvageAWXRQB,1,mphaseSATm,1200,timeout
mbWsEFtXiUvageAWXRQB,1,satime11,1200,timeout
mbWsEFtXiUvageAWXRQB,1,tnm,1200,timeout
mbWsEFtXiUvageAWXRQB,1,mxc09,1200,timeout
mbWsEFtXiUvageAWXRQB,1,gnoveltyp2,1200,timeout
mbWsEFtXiUvageAWXRQB,1,sattime,1200,timeout
mbWsEFtXiUvageAWXRQB,1,sattimep,1200,timeout
mbWsEFtXiUvageAWXRQB,1,clasp2,1200,timeout
mbWsEFtXiUvageAWXRQB,1,clasp1,1200,timeout
mbWsEFtXiUvageAWXRQB,1,picosat,1200,timeout
mbWsEFtXiUvageAWXRQB,1,mphaseSAT,1200,timeout
mbWsEFtXiUvageAWXRQB,1,sapperlot,1200,timeout
mbWsEFtXiUvageAWXRQB,1,sol,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,ebglucose,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,ebminisat,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,glucose2,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,glueminisat,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,lingeling,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,lrglshr,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,minisatpsm,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,mphaseSAT64,503.34,ok
mkmOVIUrSoOjVMLJWcbo,1,precosat,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,qutersat,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,rcl,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,restartsat,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,cryptominisat2011,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,spear-sw,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,spear-hw,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,eagleup,20.66,ok
mkmOVIUrSoOjVMLJWcbo,1,sparrow,15.65,ok
mkmOVIUrSoOjVMLJWcbo,1,marchrw,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,mphaseSATm,870.82,ok
mkmOVIUrSoOjVMLJWcbo,1,satime11,462.23,ok
mkmOVIUrSoOjVMLJWcbo,1,tnm,88.1,ok
mkmOVIUrSoOjVMLJWcbo,1,mxc09,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,gnoveltyp2,252.88,ok
mkmOVIUrSoOjVMLJWcbo,1,sattime,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,sattimep,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,clasp2,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,clasp1,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,picosat,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,mphaseSAT,859.73,ok
mkmOVIUrSoOjVMLJWcbo,1,sapperlot,1200,timeout
mkmOVIUrSoOjVMLJWcbo,1,sol,1200,timeout
AbrvcqljKLGxKGEwoCed,1,ebglucose,16.33,ok
AbrvcqljKLGxKGEwoCed,1,ebminisat,1.31,ok
AbrvcqljKLGxKGEwoCed,1,glucose2,27.52,ok
AbrvcqljKLGxKGEwoCed,1,glueminisat,4.47,ok
AbrvcqljKLGxKGEwoCed,1,lingeling,19.22,ok
AbrvcqljKLGxKGEwoCed,1,lrglshr,23.83,ok
AbrvcqljKLGxKGEwoCed,1,minisatpsm,39.52,ok
AbrvcqljKLGxKGEwoCed,1,mphaseSAT64,45.19,ok
AbrvcqljKLGxKGEwoCed,1,precosat,1.22,ok
AbrvcqljKLGxKGEwoCed,1,qutersat,11.01,ok
AbrvcqljKLGxKGEwoCed,1,rcl,99.34,ok
AbrvcqljKLGxKGEwoCed,1,restartsat,9.79,ok
AbrvcqljKLGxKGEwoCed,1,cryptominisat2011,19.94,ok
AbrvcqljKLGxKGEwoCed,1,spear-sw,317.34,ok
AbrvcqljKLGxKGEwoCed,1,spear-hw,86.66,ok
AbrvcqljKLGxKGEwoCed,1,eagleup,1200,timeout
AbrvcqljKLGxKGEwoCed,1,sparrow,1200,timeout
AbrvcqljKLGxKGEwoCed,1,marchrw,1200,timeout
AbrvcqljKLGxKGEwoCed,1,mphaseSATm,17.96,ok
AbrvcqljKLGxKGEwoCed,1,satime11,1200,timeout
AbrvcqljKLGxKGEwoCed,1,tnm,1200,timeout
AbrvcqljKLGxKGEwoCed,1,mxc09,11.74,ok
AbrvcqljKLGxKGEwoCed,1,gnoveltyp2,1200,timeout
AbrvcqljKLGxKGEwoCed,1,sattime,1200,timeout
AbrvcqljKLGxKGEwoCed,1,sattimep,1200,timeout
AbrvcqljKLGxKGEwoCed,1,clasp2,42.43,ok
AbrvcqljKLGxKGEwoCed,1,clasp1,51.12,ok
AbrvcqljKLGxKGEwoCed,1,picosat,97.44,ok
AbrvcqljKLGxKGEwoCed,1,mphaseSAT,19.71,ok
AbrvcqljKLGxKGEwoCed,1,sapperlot,222.01,ok
AbrvcqljKLGxKGEwoCed,1,sol,515.74,ok
VLwxAUzMwdAdYNduUsIx,1,ebglucose,70.86,ok
VLwxAUzMwdAdYNduUsIx,1,ebminisat,129.7,ok
VLwxAUzMwdAdYNduUsIx,1,glucose2,77.7,ok
VLwxAUzMwdAdYNduUsIx,1,glueminisat,13.06,ok
VLwxAUzMwdAdYNduUsIx,1,lingeling,84.62,ok
VLwxAUzMwdAdYNduUsIx,1,lrglshr,262.93,ok
VLwxAUzMwdAdYNduUsIx,1,minisatpsm,79.58,ok
VLwxAUzMwdAdYNduUsIx,1,mphaseSAT64,1200,timeout
VLwxAUzMwdAdYNduUsIx,1,precosat,17.93,ok
VLwxAUzMwdAdYNduUsIx,1,qutersat,46.02,ok
VLwxAUzMwdAdYNduUsIx,1,rcl,141.46,ok
VLwxAUzMwdAdYNduUsIx,1,restartsat,79.5,ok
VLwxAUzMwdAdYNduUsIx,1,cryptominisat2011,15.25,ok
VLwxAUzMwdAdYNduUsIx,1,spear-sw,1200,timeout
VLwxAUzMwdAdYNduUsIx,1,spear-hw,1200,timeout
VLwxAUzMwdAdYNduUsIx,1,eagleup,1200,timeout
VLwxAUzMwdAdYNduUsIx,1,sparrow,1200,timeout
VLwxAUzMwdAdYNduUsIx,1,marchrw,1200,timeout
VLwxAUzMwdAdYNduUsIx,1,mphaseSATm,66.16,ok
VLwxAUzMwdAdYNduUsIx,1,satime11,1200,timeout
VLwxAUzMwdAdYNduUsIx,1,tnm,1200,timeout
VLwxAUzMwdAdYNduUsIx,1,mxc09,231.77,ok
VLwxAUzMwdAdYNduUsIx,1,gnoveltyp2,1200,timeout
VLwxAUzMwdAdYNduUsIx,1,sattime,1200,timeout
VLwxAUzMwdAdYNduUsIx,1,sattimep,1200,timeout
VLwxAUzMwdAdYNduUsIx,1,clasp2,58.54,ok
VLwxAUzMwdAdYNduUsIx,1,clasp1,45.52,ok
VLwxAUzMwdAdYNduUsIx,1,picosat,1200,timeout
VLwxAUzMwdAdYNduUsIx,1,mphaseSAT,65.19,ok
VLwxAUzMwdAdYNduUsIx,1,sapperlot,397.47,ok
VLwxAUzMwdAdYNduUsIx,1,sol,1200,timeout
scepYzyMofiGAhSSNyTr,1,ebglucose,14.64,ok
scepYzyMofiGAhSSNyTr,1,ebminisat,1.75,ok
scepYzyMofiGAhSSNyTr,1,glucose2,4.95,ok
scepYzyMofiGAhSSNyTr,1,glueminisat,43.99,ok
scepYzyMofiGAhSSNyTr,1,lingeling,50.53,ok
scepYzyMofiGAhSSNyTr,1,lrglshr,56.84,ok
scepYzyMofiGAhSSNyTr,1,minisatpsm,7.36,ok
scepYzyMofiGAhSSNyTr,1,mphaseSAT64,89.96,ok
scepYzyMofiGAhSSNyTr,1,precosat,7.25,ok
scepYzyMofiGAhSSNyTr,1,qutersat,34.08,ok
scepYzyMofiGAhSSNyTr,1,rcl,42.96,ok
scepYzyMofiGAhSSNyTr,1,restartsat,2.12,ok
scepYzyMofiGAhSSNyTr,1,cryptominisat2011,37.57,ok
scepYzyMofiGAhSSNyTr,1,spear-sw,1200,timeout
scepYzyMofiGAhSSNyTr,1,spear-hw,295.17,ok
scepYzyMofiGAhSSNyTr,1,eagleup,1200,timeout
scepYzyMofiGAhSSNyTr,1,sparrow,171.79,ok
scepYzyMofiGAhSSNyTr,1,marchrw,1200,timeout
scepYzyMofiGAhSSNyTr,1,mphaseSATm,5.19,ok
scepYzyMofiGAhSSNyTr,1,satime11,134.25,ok
scepYzyMofiGAhSSNyTr,1,tnm,158.22,ok
scepYzyMofiGAhSSNyTr,1,mxc09,54.61,ok
scepYzyMofiGAhSSNyTr,1,gnoveltyp2,1200,timeout
scepYzyMofiGAhSSNyTr,1,sattime,153.99,ok
scepYzyMofiGAhSSNyTr,1,sattimep,746.39,ok
scepYzyMofiGAhSSNyTr,1,clasp2,10.24,ok
scepYzyMofiGAhSSNyTr,1,clasp1,0.94,ok
scepYzyMofiGAhSSNyTr,1,picosat,110.45,ok
scepYzyMofiGAhSSNyTr,1,mphaseSAT,5.75,ok
scepYzyMofiGAhSSNyTr,1,sapperlot,59.11,ok
scepYzyMofiGAhSSNyTr,1,sol,6.09,ok
HWptkXnaYmeQzvLKUawp,1,ebglucose,1200,timeout
HWptkXnaYmeQzvLKUawp,1,ebminisat,1200,timeout
HWptkXnaYmeQzvLKUawp,1,glucose2,1200,timeout
HWptkXnaYmeQzvLKUawp,1,glueminisat,1200,timeout
HWptkXnaYmeQzvLKUawp,1,lingeling,1200,timeout
HWptkXnaYmeQzvLKUawp,1,lrglshr,1200,timeout
HWptkXnaYmeQzvLKUawp,1,minisatpsm,1200,timeout
HWptkXnaYmeQzvLKUawp,1,mphaseSAT64,874.34,ok
HWptkXnaYmeQzvLKUawp,1,precosat,1200,timeout
HWptkXnaYmeQzvLKUawp,1,qutersat,1200,timeout
HWptkXnaYmeQzvLKUawp,1,rcl,1200,timeout
HWptkXnaYmeQzvLKUawp,1,restartsat,1200,timeout
HWptkXnaYmeQzvLKUawp,1,cryptominisat2011,1200,timeout
HWptkXnaYmeQzvLKUawp,1,spear-sw,1200,timeout
HWptkXnaYmeQzvLKUawp,1,spear-hw,1200,timeout
HWptkXnaYmeQzvLKUawp,1,eagleup,1200,timeout
HWptkXnaYmeQzvLKUawp,1,sparrow,1200,timeout
HWptkXnaYmeQzvLKUawp,1,marchrw,1200,timeout
HWptkXnaYmeQzvLKUawp,1,mphaseSATm,1200,timeout
HWptkXnaYmeQzvLKUawp,1,satime11,1200,timeout
HWptkXnaYmeQzvLKUawp,1,tnm,1200,timeout
HWptkXnaYmeQzvLKUawp,1,mxc09,1200,timeout
HWptkXnaYmeQzvLKUawp,1,gnoveltyp2,1200,timeout
HWptkXnaYmeQzvLKUawp,1,sattime,1200,timeout
HWptkXnaYmeQzvLKUawp,1,sattimep,1200,timeout
HWptkXnaYmeQzvLKUawp,1,clasp2,128.64,ok
HWptkXnaYmeQzvLKUawp,1,clasp1,150.79,ok
HWptkXnaYmeQzvLKUawp,1,picosat,1200,timeout
HWptkXnaYmeQzvLKUawp,1,mphaseSAT,1200,timeout
HWptkXnaYmeQzvLKUawp,1,sapperlot,1200,timeout
HWptkXnaYmeQzvLKUawp,1,sol,1200,timeout
BtaSqixyaqIoROVdchBb,1,ebglucose,1200,timeout
BtaSqixyaqIoROVdchBb,1,ebminisat,1200,timeout
BtaSqixyaqIoROVdchBb,1,glucose2,1200,timeout
BtaSqixyaqIoROVdchBb,1,glueminisat,1200,timeout
BtaSqixyaqIoROVdchBb,1,lingeling,1200,timeout
BtaSqixyaqIoROVdchBb,1,lrglshr,1200,timeout
BtaSqixyaqIoROVdchBb,1,minisatpsm,1200,timeout
BtaSqixyaqIoROVdchBb,1,mphaseSAT64,1200,timeout
BtaSqixyaqIoROVdchBb,1,precosat,1200,timeout
BtaSqixyaqIoROVdchBb,1,qutersat,1200,timeout
BtaSqixyaqIoROVdchBb,1,rcl,1200,timeout
BtaSqixyaqIoROVdchBb,1,restartsat,1200,timeout
BtaSqixyaqIoROVdchBb,1,cryptominisat2011,1200,timeout
BtaSqixyaqIoROVdchBb,1,spear-sw,1200,timeout
BtaSqixyaqIoROVdchBb,1,spear-hw,1200,timeout
